Country Name,Country Code,Series Name,Series Code,2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040]
Ghana,GHA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.757007387,4.82272806,4.894460886,4.969151901,5.017770187,5.071485794,5.154694394,5.21256541,5.227888487,5.232982151,5.244869823,5.253727009,5.25709098,5.256687206,5.248801438,5.229215134
Ghana,GHA,"Population ages 50-54, female",SP.POP.5054.FE,680107,702479,729157,759294,792402,822205,847836,875064,903422,928515,954989,986272,1013121,1032608,1050245,1069266
Ghana,GHA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.874173539,3.929916171,4.007568006,4.101134504,4.207295652,4.292372222,4.35290017,4.419308582,4.488705837,4.539686301,4.595960794,4.673584919,4.728123484,4.747330728,4.75805304,4.77484919
Ghana,GHA,"Population ages 50-54, male",SP.POP.5054.MA,652876,674394,700345,730204,763961,794406,819895,846853,874906,898788,923824,954560,981061,999853,1016733,1034957
Ghana,GHA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.728724261,3.783970188,3.862105487,3.958805445,4.073215244,4.166375808,4.23077586,4.300518874,4.373181544,4.422982382,4.477267553,4.557603412,4.615755286,4.636757026,4.649017064,4.667298394
Ghana,GHA,"Population ages 55-59, female",SP.POP.5559.FE,567352,582929,597795,614561,631571,649764,671336,697089,726244,758305,787132,811875,838203,865665,889991,915666
Ghana,GHA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.231873963,3.261111156,3.285580136,3.319393624,3.353358555,3.392132733,3.446723673,3.520486959,3.608384429,3.707497262,3.788133599,3.847180855,3.911800554,3.979823955,4.03203253,4.088942376
Ghana,GHA,"Population ages 55-59, male",SP.POP.5559.MA,532231,547478,561868,578179,594472,611613,631956,656517,684855,716924,745788,769877,795410,822041,844757,868576
Ghana,GHA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.039690726,3.071854777,3.098464139,3.13460369,3.169551846,3.207689171,3.260981069,3.333952371,3.423221418,3.528015779,3.614425308,3.675825847,3.742291296,3.812162864,3.862653987,3.916979477
Ghana,GHA,"Population ages 60-64, female",SP.POP.6064.FE,450395,468791,482529,497216,513942,531296,546028,560138,576128,592440,609854,630357,654817,682549,713033,740447
Ghana,GHA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.565640889,2.622582785,2.652058617,2.685587403,2.728801853,2.773665423,2.803381256,2.828847571,2.862527069,2.896551754,2.93496952,2.987032957,3.055958405,3.13796084,3.230338116,3.306497304
Ghana,GHA,"Population ages 60-64, male",SP.POP.6064.MA,412202,428432,440147,453203,468821,485505,499528,512799,527941,543174,559173,577992,600697,626950,656652,683370
Ghana,GHA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.354178161,2.4038973,2.427224955,2.457042832,2.49961725,2.546297741,2.577636165,2.604113028,2.638890316,2.67298841,2.71000296,2.759654744,2.826196585,2.907438439,3.002543295,3.081761765
Ghana,GHA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.787695866,3.896125161,4.033153195,4.171944317,4.309013025,4.441733941,4.571078583,4.700625951,4.834882256,4.976018449,5.115202444,5.238290754,5.35732188,5.487267141,5.622758929,5.759146345
Ghana,GHA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,732261,765438,804714,845502,887115,929062,971482,1015023,1060582,1108498,1156909,1202926,1249094,1298530,1350042,1402702
Ghana,GHA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.171264506,4.282131102,4.422842115,4.566764906,4.710178776,4.85022877,4.987714797,5.126141705,5.26956171,5.419657394,5.567713997,5.700231933,5.829383337,5.969883049,6.116257696,6.263822937
Ghana,GHA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,595867,625384,660461,696419,732631,768662,804693,841385,879788,920431,961427,999642,1037527,1078279,1120759,1164054
Ghana,GHA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.403130208,3.508976236,3.642159552,3.775642572,3.906172794,4.031355098,4.152331358,4.272753606,4.397586533,4.529488649,4.65950612,4.772847711,4.881419811,5.000450295,5.12467627,5.249483785
Ghana,GHA,"Population ages 65 and above, total",SP.POP.65UP.TO,1328128,1390822,1465175,1541922,1619746,1697723,1776175,1856408,1940370,2028930,2118336,2202568,2286622,2376809,2470801,2566757
Ghana,GHA,"Population ages 65-69, female",SP.POP.6569.FE,296624,315444,338677,361589,383842,405198,421832,434427,447964,463410,479381,492882,505847,520617,535749,551936
Ghana,GHA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.689697046,1.764702592,1.861423584,1.953030246,2.038027135,2.115359978,2.16574029,2.193973206,2.225734495,2.265697117,2.307060527,2.335588846,2.360731917,2.393491729,2.427166784,2.464694052
Ghana,GHA,"Population ages 65-69, male",SP.POP.6569.MA,265728,281540,301421,320733,339494,357852,371978,382345,393969,407898,422695,435042,446751,460194,473793,488128
Ghana,GHA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.517635119,1.579695363,1.662210479,1.738855918,1.810083291,1.87680596,1.919459861,1.941636517,1.969236418,2.007286105,2.04857183,2.077133866,2.101902478,2.13412273,2.166419953,2.201287394
Ghana,GHA,"Population ages 70-74, female",SP.POP.7074.FE,199501,206554,215338,225827,237391,249424,265534,285491,305132,324136,342243,356420,367378,379223,392736,406693
Ghana,GHA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.136441023,1.155536187,1.183534233,1.219746622,1.260441324,1.302134261,1.363286053,1.441806344,1.516068101,1.584762507,1.647070895,1.688944973,1.714512432,1.743446691,1.779257544,1.816103516
Ghana,GHA,"Population ages 70-74, male",SP.POP.7074.MA,164268,173218,182954,193387,203809,213526,226453,242801,258646,273959,288767,300201,308803,318493,330094,342397
Ghana,GHA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.93816857,0.971912188,1.008912954,1.048448801,1.086650325,1.119865003,1.168529977,1.23299882,1.292829599,1.348168164,1.399496721,1.433329891,1.45287434,1.476991035,1.509358119,1.544090631
Ghana,GHA,"Population ages 75-79, female",SP.POP.7579.FE,125190,130301,135491,140468,145286,150134,155643,162502,170671,179662,189003,201604,217253,232575,247292,261200
Ghana,GHA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.713134529,0.728947117,0.744678808,0.758701876,0.771405498,0.783781729,0.799091382,0.820681336,0.847988526,0.878401663,0.909591548,0.955330528,1.013893353,1.06924222,1.120334849,1.166398827
Ghana,GHA,"Population ages 75-79, male",SP.POP.7579.MA,95194,98518,102493,106754,111117,116408,122868,129917,137481,145043,152071,161561,173634,185244,196334,206920
Ghana,GHA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.543674305,0.552773724,0.565207756,0.578770174,0.592443534,0.610515771,0.634019092,0.659752036,0.687193499,0.713763732,0.737004219,0.77138259,0.816925709,0.859054952,0.897740107,0.93313814
Ghana,GHA,"Population ages 80 and above, female",SP.POP.80UP.FE,110945,113140,115209,117619,120595,124307,128473,132603,136814,141291,146281,152020,158617,166115,174266,182873
Ghana,GHA,"Population ages 80 and above, male",SP.POP.80UP.MA,70677,72109,73592,75545,78211,80877,83393,86323,89693,93531,97893,102837,108338,114348,120537,126610
Ghana,GHA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.403652214,0.404594961,0.405828362,0.409567679,0.416995644,0.424168364,0.430322427,0.438366233,0.448327016,0.460270648,0.47443335,0.491001364,0.509717285,0.530281579,0.55115809,0.57096762
Ghana,GHA,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,0.631991908,0.632945206,0.63320549,0.635286162,0.640304819,0.648952802,0.659597072,0.669680819,0.679770589,0.690796107,0.703991027,0.720367586,0.740245636,0.763702409,0.789498518,0.816626542
Ghana,GHA,Population growth (annual %),SP.POP.GROW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Population, female",SP.POP.TOTL.FE.IN,17554892,17875165,18194489,18514255,18833998,19155014,19477497,19800925,20126569,20453286,20778887,21103115,21427550,21751339,22073000,22393712
Ghana,GHA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.06489939,50.07391682,50.08356304,50.09361104,50.10413355,50.11503688,50.12634982,50.13807329,50.15001971,50.16237736,50.17533331,50.18880334,50.20257285,50.21666986,50.23114109,50.24577418
Ghana,GHA,"Population, male",SP.POP.TOTL.MA.IN,17509380,17822392,18133774,18445059,18755712,19067075,19379306,19691868,20006156,20320870,20633667,20944341,21254625,21563638,21869859,22174638
Ghana,GHA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.93510061,49.92608318,49.91643696,49.90638896,49.89586645,49.88496312,49.87365018,49.86192671,49.84998029,49.83762264,49.82466669,49.81119666,49.79742715,49.78333014,49.76885891,49.75422582
Ghana,GHA,"Population, total",SP.POP.TOTL,35064272,35697557,36328263,36959314,37589710,38222089,38856803,39492793,40132725,40774156,41412554,42047456,42682175,43314977,43942859,44568350
Ghana,GHA,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Probability of dying among adolescents ages 10-19 years (per 1,000)",SH.DYN.1019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Rural population,SP.RUR.TOTL,13863361,13898844,13928619,13954359,13975102,13993107,14007877,14019942,14029999,14038134,14042583,14044271,14044997,14040117,14028758,14012289
Ghana,GHA,Rural population (% of total population),SP.RUR.TOTL.ZS,39.537,38.935,38.341,37.756,37.178,36.61,36.05,35.5,34.959,34.429,33.909,33.401,32.906,32.414,31.925,31.44
Ghana,GHA,Rural population growth (annual %),SP.RUR.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.039,..,..,..,..,1.039,..,..,..,..,1.039,..,..,..,..,1.039
Ghana,GHA,Urban population,SP.URB.TOTL,21200911,21798713,22399644,23004955,23614608,24228982,24848926,25472851,26102726,26736022,27369971,28003185,28637178,29274860,29914101,30556061
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.463,61.065,61.659,62.244,62.822,63.39,63.95,64.5,65.041,65.571,66.091,66.599,67.094,67.586,68.075,68.56
Ghana,GHA,Urban population growth (annual %),SP.URB.GROW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Age dependency ratio (% of working-age population),SP.POP.DPND,64.6869772,63.42722055,62.37554287,61.52694131,60.8361717,60.24153712,59.72308052,59.27592088,58.87750317,58.53195488,58.22522666,57.90992766,57.56706623,57.194527,56.78554061,56.34201492
Kenya,KEN,"Age dependency ratio, old",SP.POP.DPND.OL,4.975114537,5.039613459,5.1218463,5.218919694,5.327564365,5.444816339,5.569145407,5.698433641,5.831137575,5.968452988,6.110219826,6.255341306,6.401590923,6.546552886,6.690633741,6.836115801
Kenya,KEN,"Age dependency ratio, young",SP.POP.DPND.YG,59.71186266,58.38760709,57.25369657,56.30802161,55.50860734,54.79672078,54.15393512,53.57748723,53.0463656,52.56350189,52.11500684,51.65458636,51.16547531,50.64797412,50.09490687,49.50589912
Kenya,KEN,"Age population, age 00, female",SP.POP.AG00.FE.IN,740912,749907,758821,767721.5,776051,783780.5,791227.5,797483.5,801703.5,804608,806568.5,807803,807805,806724.5,805079,803143
Kenya,KEN,"Age population, age 00, male",SP.POP.AG00.MA.IN,751960,761023.5,769954,778924.5,787374.5,795098,802512.5,808747.5,812981,815924.5,817915,819187.5,819077,817902,816291,814276.5
Kenya,KEN,"Age population, age 01, female",SP.POP.AG01.FE.IN,725838.5,736016,745005.5,753923.5,762828.5,771183,778959,786440.5,792731,796997.5,799949.5,801975.5,803276,803387,802396.5,800825.5
Kenya,KEN,"Age population, age 01, male",SP.POP.AG01.MA.IN,736424,746599,755625.5,764527,773473,781919,789659,797078,803319,807573,810537.5,812567.5,813879,813853,812750.5,811197.5
Kenya,KEN,"Age population, age 02, female",SP.POP.AG02.FE.IN,712907,722645,732774.5,741727.5,750611.5,759502,767860,775630.5,783107.5,789399.5,793670.5,796648.5,798701,800062.5,800221,799267.5
Kenya,KEN,"Age population, age 02, male",SP.POP.AG02.MA.IN,723661,733347.5,743450,752412.5,761253.5,770158.5,778580.5,786287.5,793675,799891,804121.5,807084.5,809113,810457,810454,809366
Kenya,KEN,"Age population, age 03, female",SP.POP.AG03.FE.IN,702472.5,710825.5,720513,730596.5,739508,748369,757251,765591.5,773346.5,780810,787087.5,791365.5,794351,796441.5,797828,798002
Kenya,KEN,"Age population, age 03, male",SP.POP.AG03.MA.IN,712985,721525.5,731144,741181.5,750085,758885.5,767762.5,776147.5,783821,791177,797359,801577.5,804529.5,806576.5,807927.5,807925
Kenya,KEN,"Age population, age 04, female",SP.POP.AG04.FE.IN,691890,700998.5,709304.5,718947,728986.5,737873,746722,755582.5,763904,771642,779085.5,785361,789637.5,792649,794754,796145.5
Kenya,KEN,"Age population, age 04, male",SP.POP.AG04.MA.IN,702016.5,711403,719883.5,729444,739424.5,748289,757063,765904.5,774256,781898,789219,795385,799587.5,802550,804598.5,805943
Kenya,KEN,"Age population, age 05, female",SP.POP.AG05.FE.IN,683309.5,690782.5,699845.5,708111,717712.5,727726,736599.5,745427,754267.5,762570.5,770287.5,777725.5,783994.5,788290,791310,793415.5
Kenya,KEN,"Age population, age 05, male",SP.POP.AG05.MA.IN,693213,700793.5,710124.5,718553,728062,738006,746846.5,755587.5,764397.5,772719.5,780328.5,787632.5,793780.5,797989.5,800949.5,802988.5
Kenya,KEN,"Age population, age 06, female",SP.POP.AG06.FE.IN,680935,682416.5,689850,698874,707102,716680,726680.5,735534,744343,753165.5,761448,769159.5,776589.5,782872.5,787173.5,790192
Kenya,KEN,"Age population, age 06, male",SP.POP.AG06.MA.IN,690592.5,692206,699738,709021.5,717405.5,726882.5,736803.5,745614.5,754328.5,763111.5,771402.5,778996.5,786283.5,792435,796640.5,799591
Kenya,KEN,"Age population, age 07, female",SP.POP.AG07.FE.IN,679768.5,680160.5,681610.5,689010,698000,706208.5,715774.5,725755,734591.5,743384,752187.5,760464.5,768168.5,775610.5,781896.5,786195
Kenya,KEN,"Age population, age 07, male",SP.POP.AG07.MA.IN,689058.5,689697.5,691274,698766,708008.5,716365,725823,735717.5,744504,753194,761950,770228,777807,785097,791244,795440.5
Kenya,KEN,"Age population, age 08, female",SP.POP.AG08.FE.IN,677009.5,679074.5,679438.5,680862,688231.5,697203,705401.5,714950.5,724915,733736.5,742511.5,751309.5,759579.5,767294,774738.5,781021
Kenya,KEN,"Age population, age 08, male",SP.POP.AG08.MA.IN,686177.5,688247.5,688854,690399.5,697856,707073.5,715414.5,724849.5,734722,743487.5,752153.5,760898,769162.5,776745,784031,790169
Kenya,KEN,"Age population, age 09, female",SP.POP.AG09.FE.IN,675071.5,676374,678412.5,678753.5,680153.5,687506.5,696468.5,704652,714186.5,724137,732942.5,741712.5,750503.5,758783,766500,773940.5
Kenya,KEN,"Age population, age 09, male",SP.POP.AG09.MA.IN,684467.5,685436,687476,688055,689573,697009,706212.5,714533.5,723948.5,733801.5,742546,751201.5,759933,768201,775780.5,783057.5
Kenya,KEN,"Age population, age 10, female",SP.POP.AG10.FE.IN,672199.5,674473,675752,677768,678088,679477.5,686823.5,695771,703942.5,713464.5,723399,732200,740964,749764,758045,765757.5
Kenya,KEN,"Age population, age 10, male",SP.POP.AG10.MA.IN,681701,683770.5,684712,686726,687281.5,688785.5,696210,705395,713699,723096.5,732929.5,741665,750310,759045.5,767310.5,774882
Kenya,KEN,"Age population, age 11, female",SP.POP.AG11.FE.IN,670780,671624,673875.5,675134.5,677131,677442,678828.5,686162.5,695098,703258,712765.5,722695.5,731491,740263.5,749064.5,757341.5
Kenya,KEN,"Age population, age 11, male",SP.POP.AG11.MA.IN,680160.5,681019.5,683064.5,683983.5,685976,686520,688017.5,695426,704595,712884.5,722264.5,732088.5,740814,749463,758196,766453
Kenya,KEN,"Age population, age 12, female",SP.POP.AG12.FE.IN,674870.5,670206,671031,673264.5,674506.5,676494.5,676804.5,678183.5,685507.5,694433,702580.5,712083.5,722008,730811.5,739585,748382.5
Kenya,KEN,"Age population, age 12, male",SP.POP.AG12.MA.IN,684106,679473.5,680311.5,682336,683236.5,685217.5,685757.5,687245.5,694641,703796,712069.5,721442,731256.5,739985.5,748632,757357.5
Kenya,KEN,"Age population, age 13, female",SP.POP.AG13.FE.IN,681884.5,674268.5,669591.5,670401.5,672619.5,673855.5,675842.5,676147,677521,684836.5,693750.5,701895.5,711394,721325.5,730130,738900.5
Kenya,KEN,"Age population, age 13, male",SP.POP.AG13.MA.IN,690872,683391,678744.5,679565,681572,682464,684441.5,684974,686454.5,693838,702977.5,711245,720608.5,730425.5,739153,747793
Kenya,KEN,"Age population, age 14, female",SP.POP.AG14.FE.IN,687263.5,681223.5,673600.5,668916,669714.5,671927,673164,675147,675449,676820,684126.5,693037.5,701179.5,710685.5,720618,729420
Kenya,KEN,"Age population, age 14, male",SP.POP.AG14.MA.IN,695505,690089.5,682600,677943.5,678750,680749.5,681640,683610,684137,685612,692983,702115.5,710375,719741.5,729556,738277
Kenya,KEN,"Age population, age 15, female",SP.POP.AG15.FE.IN,687041,686493,680448,672822.5,668132.5,668928,671142,672376.5,674356.5,674657.5,676025,683330,692237.5,700388,709895.5,719825
Kenya,KEN,"Age population, age 15, male",SP.POP.AG15.MA.IN,693915.5,694587.5,689164.5,681670,677006.5,677808,679806,680691.5,682656,683178.5,684646,692011,701135,709398,718761,728567.5
Kenya,KEN,"Age population, age 16, female",SP.POP.AG16.FE.IN,679833,686075,685514.5,679464,671835,667146.5,667944,670153.5,671384.5,673360.5,673657,675026.5,682327.5,691242.5,699394,708897
Kenya,KEN,"Age population, age 16, male",SP.POP.AG16.MA.IN,685081,692756,693411,687980,680481,675817,676617,678607,679486,681443,681957.5,683423.5,690779,699904.5,708164,717517.5
Kenya,KEN,"Age population, age 17, female",SP.POP.AG17.FE.IN,667208.5,678564,684777,684197.5,678135,670506,665822,666611,668810.5,670033,671997,672293.5,673660.5,680969.5,689882.5,698026.5
Kenya,KEN,"Age population, age 17, male",SP.POP.AG17.MA.IN,670291,683544.5,691183,691814,686368.5,678869,674208,674996,676972.5,677840,679781,680292,681751.5,689109,698225.5,706471
Kenya,KEN,"Age population, age 18, female",SP.POP.AG18.FE.IN,649806,665560.5,676866.5,683040,682431.5,676360.5,668734.5,664040.5,664813.5,666996.5,668199.5,670157,670446.5,671826.5,679131,688029
Kenya,KEN,"Age population, age 18, male",SP.POP.AG18.MA.IN,649943.5,668288,681480,689070,689666.5,684211,676715,672043,672811,674766.5,675611,677541.5,678041.5,679510,686856.5,695951
Kenya,KEN,"Age population, age 19, female",SP.POP.AG19.FE.IN,630779.5,647795,663479,674725,680848.5,680216.5,674142,666504,661794.5,662545,664698.5,665891,667834.5,668138,669516.5,676802
Kenya,KEN,"Age population, age 19, male",SP.POP.AG19.MA.IN,627950,647517,665772.5,678890.5,686420,686987.5,681527.5,674019,669330,670071.5,671993,672823.5,674734.5,675244.5,676708,684028.5
Kenya,KEN,"Age population, age 20, female",SP.POP.AG20.FE.IN,612863.5,628496,645426.5,661032.5,672210,678293.5,677647,671553.5,663899.5,659170,659887,662026,663202.5,665158.5,665460,666823.5
Kenya,KEN,"Age population, age 20, male",SP.POP.AG20.MA.IN,607074.5,625221.5,644682.5,662839,675872,683350.5,683897.5,678416.5,670892,666181.5,666884.5,668786,669595,671514,672018,673461
Kenya,KEN,"Age population, age 21, female",SP.POP.AG21.FE.IN,595954.5,610458,625998,642838,658358.5,669483,675539.5,674863,668750,661079,656321.5,657026,659145.5,660337.5,662290.5,662578
Kenya,KEN,"Age population, age 21, male",SP.POP.AG21.MA.IN,586638,604187,622219.5,641567,659616.5,672580.5,680020.5,680530,675027.5,667486.5,662746,663431,665307.5,666128.5,668039,668524.5
Kenya,KEN,"Age population, age 22, female",SP.POP.AG22.FE.IN,580548,593575,607979.5,623424,640169,655625,666713,672726.5,672021.5,665890,658195.5,653436,654124.5,656265,657459,659396.5
Kenya,KEN,"Age population, age 22, male",SP.POP.AG22.MA.IN,567572,583748.5,601174.5,619088,638317,656280,669190.5,676575,677049.5,671526.5,663962.5,659220,659883.5,661775.5,662595,664485.5
Kenya,KEN,"Age population, age 23, female",SP.POP.AG23.FE.IN,564730.5,578286.5,591211,605516,620862,637538,652950,663985,669959.5,669228.5,663072.5,655387.5,650626,651346.5,653493,654676.5
Kenya,KEN,"Age population, age 23, male",SP.POP.AG23.MA.IN,548338,564794,580843.5,598145.5,615937.5,635073.5,652970,665810,673142,673583,668035,660481.5,655735,656425.5,658318.5,659123.5
Kenya,KEN,"Age population, age 24, female",SP.POP.AG24.FE.IN,546325.5,562630.5,576078,588902,603106.5,618385,635016,650367,661354.5,667292.5,666529.5,660387,652711.5,648001.5,648737,650876
Kenya,KEN,"Age population, age 24, male",SP.POP.AG24.MA.IN,526588,545726,562050,577975.5,595153,612854,631920,649731.5,662505.5,669788.5,670191,664654.5,657110.5,652414,653115,654995.5
Kenya,KEN,"Age population, age 25, female",SP.POP.AG25.FE.IN,527527.5,544377,560564.5,573909,586635,600775.5,616013.5,632580.5,647876,658819.5,664715,663961.5,657832,650222,645544.5,646280.5
Kenya,KEN,"Age population, age 25, male",SP.POP.AG25.MA.IN,504713.5,524144,543138.5,559335.5,575139.5,592227.5,609864,628842,646573.5,659285,666513.5,666917,661391,653913,649248,649945
Kenya,KEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.782,..,..,..,..,25.753,..,..,..,..,24.213,..,..,..,..,22.28
Kenya,KEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.149,..,..,..,..,7.09,..,..,..,..,7.137,..,..,..,..,7.264
Kenya,KEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.121,..,..,..,..,2.916,..,..,..,..,2.752,..,..,..,..,2.606
Kenya,KEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.317,..,..,..,..,67.252,..,..,..,..,68.133,..,..,..,..,68.97
Kenya,KEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,61.802,..,..,..,..,62.593,..,..,..,..,63.325,..,..,..,..,64.022
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.014,..,..,..,..,64.877,..,..,..,..,65.686,..,..,..,..,66.457
Kenya,KEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Net migration,SM.POP.NETM,-27330,-34838,-38910,-45917,-49680,-52647,-53718,-58959,-59369,-64568,-66005,-66997,-69215,-64932,-69824,-67646
Kenya,KEN,Number of deaths ages 10-14 years,SH.DTH.1014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Number of deaths ages 10-19 years,SH.DTH.1019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Number of deaths ages 15-19 years,SH.DTH.1519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Number of deaths ages 20-24 years,SH.DTH.2024,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Number of deaths ages 5-14 years,SH.DTH.0514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Number of deaths ages 5-9 years,SH.DTH.0509,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Number of infant deaths, female",SH.DTH.IMRT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Number of infant deaths, male",SH.DTH.IMRT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Number of neonatal deaths,SH.DTH.NMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Number of under-five deaths,SH.DTH.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Number of under-five deaths, female",SH.DTH.MORT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Number of under-five deaths, male",SH.DTH.MORT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Population ages 00-04, female",SP.POP.0004.FE,3574020,3620392,3666419,3712916,3757985,3800707,3842020,3880729,3914793,3943457,3966362,3983154,3993771,3999264,4000278,3997383
Kenya,KEN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,12.35149241,12.27341017,12.19571286,12.12110211,12.04360629,11.96043633,11.87473186,11.78370497,11.6822729,11.56923418,11.4445505,11.30771093,11.15955813,11.00338619,10.84164733,10.67632533
Kenya,KEN,"Population ages 00-04, male",SP.POP.0004.MA,3627047,3673899,3720057,3766489,3811611,3854350,3895577,3934165,3968052,3996463,4019152,4035802,4046186,4051339,4052021,4048708
Kenya,KEN,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,12.68350811,12.6083725,12.53279639,12.46001573,12.38499795,12.30442325,12.22121314,12.1327385,12.03378179,11.92301223,11.80066093,11.66626604,11.52020741,11.36574244,11.20567687,11.04174139
